# Matrix with as entries the values of fidelity dimension times x iterations
3.544172129924828551e-01,3.545400658734833566e-01,3.544097961684706255e-01,3.543676940699915789e-01,3.541997672603119374e-01,3.541689735656248783e-01,3.543318337673735385e-01,3.544903611542647437e-01,3.543676907738068649e-01,3.544457107676583507e-01,3.542824182368595198e-01,3.543083467450274804e-01,3.544196856993709899e-01,3.544618213010662933e-01,3.542824070194563468e-01,3.544221697593770148e-01,3.542873381574584979e-01,3.542824107605448969e-01,3.543417122887325132e-01,3.545189449730583586e-01,3.543912022681992569e-01,3.542824107605455630e-01,3.543108317836433097e-01,3.544953449317682637e-01,3.544308420410697824e-01,3.544221667624228855e-01,3.544457152676172562e-01,3.544953449317683747e-01,3.545798551650493069e-01,3.542824107605455630e-01,3.544457152676172562e-01,3.544953449317683747e-01,3.544196856993709899e-01,3.544692777445199727e-01,3.542824135847398304e-01
3.779277687982008360e-01,3.779310460664456750e-01,3.781894257401569592e-01,3.782025833878177590e-01,3.784671060352596816e-01,3.784338057878095518e-01,3.781566315053768168e-01,3.783774489212811676e-01,3.780943535612275030e-01,3.783310827820569044e-01,3.782980750216717314e-01,3.782932569073874096e-01,3.782272040244471500e-01,3.783047885271539901e-01,3.781287429624236585e-01,3.780632726508140196e-01,3.783194881125716558e-01,3.781877749850437453e-01,3.782536804341413705e-01,3.782091546244953917e-01,3.781992644033481121e-01,3.781894492453343748e-01,3.783658167314610798e-01,3.781566128533455640e-01,3.781008785106437786e-01,3.779979129622886846e-01,3.782222827850164615e-01,3.782882178879699575e-01,3.782733285728857586e-01,3.779766125352516104e-01,3.781155846917296226e-01,3.783261187252504598e-01,3.784338057878095518e-01,3.782733476244475312e-01,3.782386943860640560e-01
4.025037736801389543e-01,4.028058517882116552e-01,4.026730974017242448e-01,4.027482443774667020e-01,4.029277432697368488e-01,4.024708316288963528e-01,4.024714297714863109e-01,4.022355559933939451e-01,4.026719425895899374e-01,4.026585759407876330e-01,4.024696901044356734e-01,4.025207161232696174e-01,4.023517406638454919e-01,4.026330491246703502e-01,4.027005329297985714e-01,4.025079993413344659e-01,4.024764686042191508e-01,4.028909796251333164e-01,4.025964071912801479e-01,4.023914133881484334e-01,4.023728533478757585e-01,4.026051934606190708e-01,4.028761708809791009e-01,4.027126741891723372e-01,4.025699689830953276e-01,4.025869934411412943e-01,4.027968240800337552e-01,4.028163767184525512e-01,4.027206674067059233e-01,4.026226725326430000e-01,4.025708277564006843e-01,4.026785547180025127e-01,4.027144939059958406e-01,4.027042592343765270e-01,4.027715090508073859e-01
4.272598730615002616e-01,4.274604660414406121e-01,4.271958157635978859e-01,4.273402413428895041e-01,4.273296602053746063e-01,4.274159484844310963e-01,4.275041683704700057e-01,4.271685253476055766e-01,4.273293473010232879e-01,4.272757131480141579e-01,4.275493888688290389e-01,4.272497547323661493e-01,4.275342541340648728e-01,4.275050292557411868e-01,4.273994740424568173e-01,4.274490090859750513e-01,4.271415210599048273e-01,4.274929122068218956e-01,4.270675155673027690e-01,4.273995935065703078e-01,4.272073507609109311e-01,4.273037304301065542e-01,4.274330567863693364e-01,4.272127322338963307e-01,4.275399997841560218e-01,4.273564359377099997e-01,4.271066562305408931e-01,4.273725894259146063e-01,4.270112795470966116e-01,4.271072059611753513e-01,4.271631198811535191e-01,4.269676820798347650e-01,4.273724563660901143e-01,4.273346767082114583e-01,4.274159144958295520e-01
4.519877996105726159e-01,4.523800759023156592e-01,4.519941424418739695e-01,4.520603456029098077e-01,4.521105090414346828e-01,4.518471855147978555e-01,4.519933153313917540e-01,4.517653291592918507e-01,4.521063378509514452e-01,4.521416213512953752e-01,4.521728893318553988e-01,4.521681568624428826e-01,4.518344374535405161e-01,4.522318197437534826e-01,4.521400634405189911e-01,4.519204642595104904e-01,4.519134754753273975e-01,4.519926219450543514e-01,4.520507486433908984e-01,4.519300334698913013e-01,4.519903643869332410e-01,4.519869565442730663e-01,4.518602109706441605e-01,4.522218470082272623e-01,4.515655080604458194e-01,4.519536186169275660e-01,4.517806598649706240e-01,4.520665913845953732e-01,4.517800080734918899e-01,4.520133625111326658e-01,4.520532862141126706e-01,4.519795545458628050e-01,4.520978440233655582e-01,4.518747459116721488e-01,4.515924108001377335e-01
4.769936961250315077e-01,4.772463506672891542e-01,4.769576534083003749e-01,4.765368050922438869e-01,4.765954889737256117e-01,4.772304445211974500e-01,4.771195156833705209e-01,4.770144453703646925e-01,4.766366516927648678e-01,4.768907182924631560e-01,4.768823751921434928e-01,4.767886809572511320e-01,4.770760989727885204e-01,4.770164459989968964e-01,4.768886979347977118e-01,4.766623768484755663e-01,4.764847369091453899e-01,4.769529314862544500e-01,4.765930948856555993e-01,4.768625044498959187e-01,4.768559440235246583e-01,4.771297697364327850e-01,4.768301913500538336e-01,4.768500730869700277e-01,4.769409037157233966e-01,4.766253115854781619e-01,4.769251303942502185e-01,4.770314163544664976e-01,4.768592357013738403e-01,4.768198030600168114e-01,4.767624739232752540e-01,4.768031001075728748e-01,4.767376057311881743e-01,4.767433606326225148e-01,4.766990913812160224e-01
5.022914435396766963e-01,5.013119861439021552e-01,5.017836882261462739e-01,5.013150748764594322e-01,5.017406130489073801e-01,5.020111765776348323e-01,5.017564924445281349e-01,5.013413357288012406e-01,5.013825622345844391e-01,5.013974552297399967e-01,5.011677907921249231e-01,5.022125271054012075e-01,5.018318052057215706e-01,5.019163071717449576e-01,5.016872599082153883e-01,5.015063600312460457e-01,5.017992947170906159e-01,5.013256292001958547e-01,5.019011189549635876e-01,5.019051970665152629e-01,5.013215850238436078e-01,5.020861584587896775e-01,5.014672490733282917e-01,5.017085193102446272e-01,5.014618701223023667e-01,5.019884210837872729e-01,5.019489318109587872e-01,5.017400671660618983e-01,5.016399926114328833e-01,5.010792845477218815e-01,5.017389732178120232e-01,5.014755174796310389e-01,5.014763587837165471e-01,5.021918551427508870e-01,5.020456965732911225e-01
5.268753279173286064e-01,5.268960062787724219e-01,5.263472471226591232e-01,5.267315888291209669e-01,5.265144174529953203e-01,5.270366746825861926e-01,5.268181171488842685e-01,5.270578824417297970e-01,5.267878256428824013e-01,5.255743662842349284e-01,5.259399457322015969e-01,5.262587941926570867e-01,5.264632833979150384e-01,5.263849370490482071e-01,5.265272700859644495e-01,5.265467174186376775e-01,5.252306860143350908e-01,5.255475826432198794e-01,5.269931640686981167e-01,5.259664036722283553e-01,5.268350018235163912e-01,5.262413811594855995e-01,5.261993245421621168e-01,5.265863381274823452e-01,5.260408661144593268e-01,5.264016556469829355e-01,5.261092724943956522e-01,5.262173835202530459e-01,5.267407395864475150e-01,5.268376808758431507e-01,5.263874357029085793e-01,5.260947690391521991e-01,5.265767092086047763e-01,5.262425445712188843e-01,5.260702636685489209e-01
5.518865017649661198e-01,5.508262789664357673e-01,5.517381605170913472e-01,5.518170850582330145e-01,5.509726618589407821e-01,5.513601757596123809e-01,5.515352792708730911e-01,5.512180067172982589e-01,5.498005700621748648e-01,5.508429070382782067e-01,5.516726808075099742e-01,5.508986469503360794e-01,5.500082076924462937e-01,5.514487986967379074e-01,5.512411766581677419e-01,5.516505950342278641e-01,5.511232589464027942e-01,5.505562009792109857e-01,5.505055094129737148e-01,5.509524226179358664e-01,5.520594430658051222e-01,5.508521344272480080e-01,5.506595992654860217e-01,5.508777202964514341e-01,5.507874616096202214e-01,5.516134835631814060e-01,5.519811478168924479e-01,5.514542139851583702e-01,5.512955445634940554e-01,5.513161555958470128e-01,5.502973981170824480e-01,5.516516712227158559e-01,5.518874862177535201e-01,5.509168980704967078e-01,5.512452505639041656e-01
5.759457094473455774e-01,5.753685915665383011e-01,5.765809027045781798e-01,5.760450943110529964e-01,5.763456819400563091e-01,5.758242051026021269e-01,5.758762742222833797e-01,5.756407091292656819e-01,5.743582620056483234e-01,5.765258904329019218e-01,5.758290848685790886e-01,5.755630988163286110e-01,5.759188725008707044e-01,5.762231122719526644e-01,5.758953493025551484e-01,5.760545034124811004e-01,5.763406069631628048e-01,5.761260519215130049e-01,5.755045676011453226e-01,5.762244754029229865e-01,5.757648414565847972e-01,5.756747821990234604e-01,5.761167067120924745e-01,5.755680885494622867e-01,5.754802741294351431e-01,5.763604981831436103e-01,5.752517281109924552e-01,5.762357888464137989e-01,5.744157076095873782e-01,5.761966834340539467e-01,5.760669428767140055e-01,5.753259007607207653e-01,5.753867650540297474e-01,5.755944529753893590e-01,5.763365414751434601e-01
6.232548141552154419e-01,6.234200701663107358e-01,6.246739905131031279e-01,6.219499762368674300e-01,6.243341033504936632e-01,6.243833232628903662e-01,6.254738828650145965e-01,6.242979028037426437e-01,6.251370937356650614e-01,6.241862485085272194e-01,6.236102817491432360e-01,6.250750266396655208e-01,6.245807210625551331e-01,6.246863605008264875e-01,6.239667696226127713e-01,6.236914669235436026e-01,6.245051199937877717e-01,6.239848430095241705e-01,6.250239421103646054e-01,6.243103611875164827e-01,6.242340634832683754e-01,6.247054970157317477e-01,6.248459662803366177e-01,6.244379134558258881e-01,6.230873039342398334e-01,6.229166744158280977e-01,6.254899173134988999e-01,6.236994652407442663e-01,6.244399760455180415e-01,6.230392289976817155e-01,6.246179442053189090e-01,6.251417311046817415e-01,6.252175108047128838e-01,6.252699605372128433e-01,6.252427228722080566e-01
6.725424346304648138e-01,6.708514624617678557e-01,6.714233540906032749e-01,6.709127214402965667e-01,6.720298384145639847e-01,6.720042374354845416e-01,6.724898395265469508e-01,6.711763514417946608e-01,6.716097365776635408e-01,6.716921687818034892e-01,6.722074693609361162e-01,6.723212215601482855e-01,6.714999596330326614e-01,6.716553249240660994e-01,6.704554483188363001e-01,6.721494970625627730e-01,6.690196194266690988e-01,6.726335239484882988e-01,6.722691845285738710e-01,6.723220659144657496e-01,6.725444558267605899e-01,6.696847965704746386e-01,6.713872031029533005e-01,6.706997984160881776e-01,6.706007840762571171e-01,6.715676678115609644e-01,6.717455963039434819e-01,6.726453053421102002e-01,6.725274183896259306e-01,6.716667753486320613e-01,6.681061445119054198e-01,6.727008205687229347e-01,6.719697199466015958e-01,6.724565157118842507e-01,6.719401815208617679e-01
7.159570214914642294e-01,7.177181908969956226e-01,7.186588586854986138e-01,7.180022386339943719e-01,7.163241728748457327e-01,7.132557223136588576e-01,7.185289529912851636e-01,7.168803802357623933e-01,7.174421736752738532e-01,7.160251616437396383e-01,7.168897807477677686e-01,7.181058716142555420e-01,7.169589868276121658e-01,7.170442961136417326e-01,7.169445388435968791e-01,7.163999851773434902e-01,7.143503696229290822e-01,7.173993530156137499e-01,7.162590389547982550e-01,7.174118398219134773e-01,7.163055853469163514e-01,7.178182125907274225e-01,7.149891268920997023e-01,7.180374217597109698e-01,7.159858577902640242e-01,7.168361420373225990e-01,7.172519367979228733e-01,7.184467833844137008e-01,7.154993743157893604e-01,7.163374748638721146e-01,7.178133316080689275e-01,7.147859717802874657e-01,7.176876221405232847e-01,7.180569951016023689e-01,7.161395919895214845e-01
7.579632194606228390e-01,7.601975390373939545e-01,7.594395540635021646e-01,7.587088156996880661e-01,7.612577420054922328e-01,7.572842135936233010e-01,7.605461052353289508e-01,7.579563065041697856e-01,7.597032678591563171e-01,7.600067048055946239e-01,7.612944220858743893e-01,7.568385190950981389e-01,7.580866057414429315e-01,7.590230948420778612e-01,7.610338592522998269e-01,7.599318647605236565e-01,7.606374059431488810e-01,7.581816086757150464e-01,7.603935209675531937e-01,7.594467903020571953e-01,7.613579335718858587e-01,7.602112236635213405e-01,7.621499066875341288e-01,7.584245872421816470e-01,7.592909203405275864e-01,7.594923517952580916e-01,7.594506607223533434e-01,7.589775001872792748e-01,7.586032591136588898e-01,7.568721827216651210e-01,7.589432826168904800e-01,7.582838856798950200e-01,7.605436621681346265e-01,7.593040808884310433e-01,7.598165365122818704e-01
7.951756009000536807e-01,7.987642907373511125e-01,8.015508047562032168e-01,8.007987315356608349e-01,7.989163007944233286e-01,8.024459002337922531e-01,8.013852176435933838e-01,8.001685043764886762e-01,7.962821077201812647e-01,7.973442571311261107e-01,7.992753332915712994e-01,8.006388187776237730e-01,8.016070725516190043e-01,7.995907109057612816e-01,8.028021741272919343e-01,8.009593252091217197e-01,8.017353148619229541e-01,8.001127800797377398e-01,7.990462729801700581e-01,8.007093919490304579e-01,8.030430926558240756e-01,8.016969313247996887e-01,7.989525585721857226e-01,7.981093842950036654e-01,8.011478660185082923e-01,8.007578521270138916e-01,8.018184839768696115e-01,8.005625680393173571e-01,8.006387814098866462e-01,8.014515539381992237e-01,8.008548676405414790e-01,7.982460589929813999e-01,8.022439104369667451e-01,7.996528221219044719e-01,8.008827735522975333e-01
8.395719181861776015e-01,8.400030765746353545e-01,8.373799348916888263e-01,8.367026023219870101e-01,8.311974892566412754e-01,8.398500440214091700e-01,8.390587513431492228e-01,8.360341240987638756e-01,8.367209880099335528e-01,8.403223285094921780e-01,8.381932733166738148e-01,8.391777607570694020e-01,8.370581102472888224e-01,8.377156561913805533e-01,8.389347963722266766e-01,8.377193233779538506e-01,8.402302869001067043e-01,8.399481459475596212e-01,8.390992260553429283e-01,8.365217438034503461e-01,8.376389451329914193e-01,8.370754574838430440e-01,8.386599069512390425e-01,8.396497783633630752e-01,8.402433955937644861e-01,8.391921625478796498e-01,8.394896390269716013e-01,8.379097310577411362e-01,8.387256258924337127e-01,8.370963384371521432e-01,8.389078496868933588e-01,8.376326329371511781e-01,8.353230157940632061e-01,8.366877480566340397e-01,8.363994783130079824e-01
8.730452576221778838e-01,8.719782607419979126e-01,8.714720130497795036e-01,8.712032517102318296e-01,8.721306746397367027e-01,8.721016681949135263e-01,8.727734369655801849e-01,8.742394342406751839e-01,8.675542697858336094e-01,8.680825147754723803e-01,8.736989110292120442e-01,8.721990410157142160e-01,8.718764766501474472e-01,8.738831353348428532e-01,8.725704702287950809e-01,8.738768180613787351e-01,8.723030951156991453e-01,8.725558517358469324e-01,8.731305181610986565e-01,8.686353632328079888e-01,8.748297983847621584e-01,8.727149545810104492e-01,8.686073812322039345e-01,8.728337147305160748e-01,8.723050100156072295e-01,8.751590156881992044e-01,8.655481700784284360e-01,8.755507572682091899e-01,8.647727793637900451e-01,8.639688103277858300e-01,8.718575373451042942e-01,8.707375848049441203e-01,8.739414533980188748e-01,8.720215159857938048e-01,8.737599885314935033e-01
9.052740608668202738e-01,9.036721048150737623e-01,9.044781315146330769e-01,9.040574311475286784e-01,9.017783431138369776e-01,9.031922310569799883e-01,9.017929500664282338e-01,9.039440436070631524e-01,9.052602909870968162e-01,9.053672310538811718e-01,8.990602015394064672e-01,9.020327570285686658e-01,8.987918249795782133e-01,8.962285129888087898e-01,9.019333216645898377e-01,9.038193374573646466e-01,9.024746419418840926e-01,9.029530892693915511e-01,8.981624342666350014e-01,9.021772613306721089e-01,9.037565950838273299e-01,9.010425725639733541e-01,9.013556966193906339e-01,8.998411213590044033e-01,9.007258015725951861e-01,9.044655408531621088e-01,9.031009523407526052e-01,9.058198454395466337e-01,9.025359090531916983e-01,9.040519184828335053e-01,8.972486742590930486e-01,9.027171626191081710e-01,9.048164083720655615e-01,9.041654473630028610e-01,9.044634497550868568e-01
9.312591990709818690e-01,9.286231310032461161e-01,9.285055849742485101e-01,9.316767461482036161e-01,9.273594026673274149e-01,9.284655338598427621e-01,9.286170839345851968e-01,9.296053724889999925e-01,9.268437510094822418e-01,9.279464058659897541e-01,9.326652493111242670e-01,9.304170704123524427e-01,9.318591002438465498e-01,9.267618696527771815e-01,9.317407684001982604e-01,9.273584129647498564e-01,9.327244660683136068e-01,9.302832688361072355e-01,9.327705878314549448e-01,9.271861367000511223e-01,9.305707578798112500e-01,9.317848132067486633e-01,9.291683466097456767e-01,9.268813293325229852e-01,9.319659002281630578e-01,9.296252969221451279e-01,9.270567986689045581e-01,9.258030769585475772e-01,9.318152780963900872e-01,9.253114542018884281e-01,9.272853761750179391e-01,9.297256832504153801e-01,9.310111192782090095e-01,9.313389796362533390e-01,9.312945561054919441e-01
9.516434794294964528e-01,9.528205027030042240e-01,9.499482918952939503e-01,9.526926444367193048e-01,9.527142351159613165e-01,9.520481000433520524e-01,9.546748299256276882e-01,9.518864448164963132e-01,9.499526879968125392e-01,9.514848033190029808e-01,9.526450374228017104e-01,9.515973144239017190e-01,9.514029277510505089e-01,9.445088174472964226e-01,9.506149604058903302e-01,9.529972926649910026e-01,9.520268638221693891e-01,9.531288076494102146e-01,9.510859719854030114e-01,9.535443785467500044e-01,9.498591817075195953e-01,9.531479997327835241e-01,9.545657521790045230e-01,9.523561421258420756e-01,9.503607629443004967e-01,9.525463704009126120e-01,9.510938186077044776e-01,9.526219839401096623e-01,9.517839559794050164e-01,9.523659076565704762e-01,9.540972170785985140e-01,9.517284853804969247e-01,9.490832473312129647e-01,9.524449413521426377e-01,9.510930270576496426e-01
9.687590365106176771e-01,9.686003873231409100e-01,9.718482094441163177e-01,9.713239525906505190e-01,9.587791860615570982e-01,9.647500876151990923e-01,9.648065700778569731e-01,9.721939575184185278e-01,9.672211225375170196e-01,9.702297609872163608e-01,9.678881867925147597e-01,9.681279403416936935e-01,9.685268039485344094e-01,9.690126925354893839e-01,9.655267063520642790e-01,9.698180475840982862e-01,9.704891065219254376e-01,9.694616556629357396e-01,9.698309314982860307e-01,9.699413981511826321e-01,9.703885743077935722e-01,9.705034947812989365e-01,9.713217126536117796e-01,9.696678074917904899e-01,9.674073838332563069e-01,9.716453430853257967e-01,9.642758281928036634e-01,9.702825842523723487e-01,9.704925627998832738e-01,9.728950302091006197e-01,9.652589403970613935e-01,9.705254632231128387e-01,9.717178144147846641e-01,9.686204240275144706e-01,9.688226860286009989e-01
9.819576542170808109e-01,9.805240186404969860e-01,9.849282720882519548e-01,9.769467287423105883e-01,9.860866503885055145e-01,9.797018599734763633e-01,9.835466505677141758e-01,9.837323697825679503e-01,9.789933041265760361e-01,9.831845547233567517e-01,9.813518217615817552e-01,9.840800265562744675e-01,9.837158256357922959e-01,9.796673408510787606e-01,9.829410117323396090e-01,9.813173329775122244e-01,9.847731717269783136e-01,9.838995866997631845e-01,9.833025968284708762e-01,9.832494289985747038e-01,9.841064312619346444e-01,9.788171242255514493e-01,9.847568108584603408e-01,9.853363857314431096e-01,9.829700127249437758e-01,9.833046600700272588e-01,9.805962148782068066e-01,9.821183576832598350e-01,9.756867259858674757e-01,9.849598968854906822e-01,9.825038346969753311e-01,9.829696681284063597e-01,9.836217193867192732e-01,9.846462866637886169e-01,9.849764862789474051e-01
